region,area_type,total_population,pct_age_25_45,median_age,median_hh_income,pct_income_over_100k,median_home_value,homeownership_rate,vacancy_rate,pct_single_family,pop_growth_rate,home_value_appreciation,new_permits_per_1000,unemployment_rate,pct_bachelors_plus,avg_commute_time,high_potential,pop_growth_rate_missing
South,Urban,14804,-0.03915750915751204,4.456551724137931,-20993.880434782608,-10.791245551601422,-78490.3759124087,77.67,1.78,-24.165206896551737,2.1459148148148146,-2.495524137931035,2.0,-0.3263799283154114,-4.2650545454545465,32.1,No,0
Midwest,Rural,31087,-0.34573529411765236,1.0409523809523833,-19445.974874371852,-2.618472906403948,1225.7611940297065,59.9,2.52,18.661095238095236,1.547495,0.6921476190476197,24.3,-2.284300518134714,-6.262955665024627,42.1,Yes,0
Midwest,Suburban,7541,6.38084249084249,0.056551724137932524,1622.119565217392,-4.5312455516014225,-113122.3759124087,35.03,3.62,15.19479310344827,-0.5080851851851853,0.8464758620689645,23.0,1.3036200716845894,-4.115054545454546,28.2,No,0
South,Rural,17293,-1.1657352941176526,-1.7590476190476139,-18546.974874371852,-16.638472906403948,,34.37,4.51,8.441095238095237,1.172495,1.1971476190476205,0.3,-5.934300518134714,-4.5829556650246275,13.5,Yes,0
South,Rural,10144,,2.356551724137937,-534.8804347826081,-6.141245551601422,-71689.3759124087,64.67,30.0,25.78479310344826,0.03591481481481462,3.9074758620689645,7.3,-4.9463799283154115,-5.615054545454546,37.6,No,0
West,Suburban,13631,-3.699157509157512,-0.0434482758620689,6902.119565217392,3.7187544483985793,191832.6240875913,30.23,13.28,22.81479310344826,0.8809148148148146,-0.5915241379310352,1.1,6.5936200716845885,-4.245054545454547,35.4,No,0
West,Urban,32693,5.044264705882348,-2.8590476190476153,-39916.97487437185,-15.498472906403947,-224426.2388059703,62.06,9.79,-33.018904761904764,2.326495,-3.30585238095238,23.6,-4.154300518134714,5.647044334975373,28.0,Yes,0
West,Urban,15271,5.820842490842487,0.9565517241379311,-24959.880434782608,-10.791245551601422,,45.08,10.2,-8.665206896551737,-1.4250851851851853,2.7614758620689646,20.0,-5.106379928315412,-8.265054545454547,27.4,No,0
West,Suburban,13801,6.234264705882346,0.8409523809523876,-55217.97487437185,,-258720.2388059703,70.58,7.93,-9.55890476190477,-0.5375049999999997,1.74114761904762,34.8,7.095699481865286,,32.8,Yes,0
West,Rural,5156,5.440842490842485,3.456551724137931,29589.119565217392,10.208754448398578,33869.624087591306,70.04,17.28,18.94479310344827,1.5369148148148146,0.5804758620689645,4.0,0.31362007168458916,12.474945454545452,24.6,No,0
Midwest,Rural,22524,-12.505735294117653,8.640952380952385,-11696.974874371852,-9.688472906403948,-140039.2388059703,69.54,6.01,18.631095238095234,0.09649500000000044,5.8671476190476195,9.1,0.9456994818652857,-11.062955665024628,,Yes,0
South,Urban,20990,6.084264705882347,0.9409523809523819,20311.025125628148,2.9015270935960515,4433.7611940297065,76.86,9.35,-2.98890476190477,-1.8455049999999997,-1.9788523809523801,3.1,-5.454300518134714,-11.062955665024628,18.8,Yes,0
South,Suburban,60735,0.5308424908424882,-5.343448275862066,-23013.880434782608,-8.101245551601423,-129464.3759124087,66.06,15.11,1.0347931034482656,4.833914814814815,-2.4215241379310353,7.0,6.5936200716845885,1.6549454545454534,19.9,No,0
Midwest,Suburban,10770,,1.7565517241379354,1635.119565217392,4.318754448398577,-67143.3759124087,74.07,10.86,13.234793103448261,-1.9290851851851851,1.5324758620689645,11.1,-4.066379928315412,10.274945454545453,14.8,No,0
Northeast,Urban,15574,-6.025735294117652,4.640952380952385,-6376.974874371852,3.4015270935960515,-188167.2388059703,64.73,3.75,-12.438904761904766,1.9744950000000006,-2.69085238095238,0.8,-2.9643005181347135,-11.062955665024628,50.4,Yes,0
West,Urban,15907,14.32426470588235,-6.559047619047615,-25141.974874371852,-8.068472906403947,-39338.23880597029,58.7,28.15,22.811095238095227,1.4864950000000001,0.8211476190476201,18.8,-3.064300518134714,-11.062955665024628,28.7,Yes,0
West,Suburban,40304,-1.8057352941176532,2.740952380952386,-42758.97487437185,-16.638472906403948,-139515.2388059703,26.93,10.77,0.19109523809522955,2.858495,-3.16485238095238,11.8,3.345699481865286,-11.062955665024628,40.1,Yes,0
South,Rural,12497,-2.995735294117651,-2.1590476190476124,49515.02512562815,14.291527093596052,157394.7611940297,80.37,17.01,-6.108904761904768,-4.119505,-1.86685238095238,26.5,,3.117044334975372,17.0,Yes,0
West,Suburban,16241,3.4042647058823476,0.8409523809523876,34124.02512562815,6.571527093596053,88730.7611940297,84.82,14.06,26.171095238095226,-2.6815049999999996,5.00714761904762,4.8,7.095699481865286,,26.2,Yes,0
West,Suburban,20445,-12.559157509157512,-0.1434482758620632,-8142.880434782608,-10.791245551601422,-163795.3759124087,57.63,18.46,13.83479310344827,3.6449148148148147,-0.9385241379310352,35.0,,-8.265054545454547,33.5,No,0
South,Suburban,15223,0.6108424908424865,-2.543448275862069,15306.119565217392,13.888754448398577,142628.6240875913,52.34,4.27,-14.765206896551739,-3.0930851851851853,-2.118524137931035,80.0,2.5536200716845894,9.414945454545453,42.7,No,0
South,Suburban,9774,9.07426470588235,-0.5590476190476181,-23500.974874371852,-1.498472906403947,-41962.23880597029,37.28,3.98,12.731095238095229,-4.156504999999999,2.8461476190476205,37.8,-5.254300518134714,-0.9129556650246275,22.0,Yes,0
West,Rural,15303,-4.0191575091575125,4.456551724137931,-20504.880434782608,,-172426.3759124087,55.73,28.24,34.55479310344827,-0.31608518518518536,-2.874524137931035,22.6,6.5936200716845885,5.3649454545454525,24.0,No,0
South,Rural,28326,0.1242647058823465,0.9409523809523819,53408.02512562815,33.55152709359605,73525.7611940297,63.36,,-5.708904761904769,-0.5595049999999997,-2.74485238095238,25.1,-4.2143005181347135,4.837044334975371,20.1,Yes,0
South,Urban,6512,0.95084249084249,-1.1434482758620632,-31150.880434782608,-10.791245551601422,-105151.3759124087,40.4,1.0,-39.58520689655174,3.844914814814815,2.0084758620689653,12.8,-4.496379928315411,-8.265054545454547,26.8,No,0
South,Suburban,14662,-5.329157509157511,-4.743448275862065,-5945.880434782608,,4115.624087591306,42.57,12.24,-18.295206896551733,0.2899148148148146,3.0934758620689653,3.2,-6.6963799283154115,-6.415054545454547,17.8,No,0
South,Suburban,8183,2.6142647058823485,-1.3590476190476153,-9897.974874371852,,-191412.2388059703,61.08,4.45,21.211095238095233,-2.159505,2.9951476190476196,17.0,1.7156994818652853,0.647044334975373,13.6,Yes,0
South,Urban,30838,-3.455735294117652,2.6409523809523847,45126.02512562815,12.391527093596054,284725.7611940297,56.84,6.67,-51.45890476190477,-0.3205049999999998,-2.90785238095238,18.7,7.095699481865286,21.177044334975374,30.6,Yes,0
Northeast,Urban,4599,-6.459157509157514,1.0565517241379325,27966.119565217392,11.068754448398577,66392.6240875913,44.19,13.87,-26.325206896551734,1.5999148148148143,2.066475862068965,63.4,-0.4363799283154117,26.044945454545456,34.7,No,0
West,Suburban,9034,5.470842490842486,-1.6434482758620632,-31392.880434782608,-10.791245551601422,-175288.3759124087,79.65,5.43,18.914793103448268,1.5429148148148144,-1.1195241379310352,11.7,-3.4363799283154117,-8.265054545454547,16.6,No,0
Midwest,Suburban,17396,-7.709157509157514,1.7565517241379354,938.1195652173919,1.8687544483985778,86579.6240875913,20.0,19.01,-8.325206896551734,0.30491481481481464,-1.5385241379310353,4.7,-6.076379928315411,-1.0850545454545468,,No,0
Midwest,Urban,39969,7.000842490842487,-3.043448275862069,1549.119565217392,16.30875444839858,102435.6240875913,79.08,3.54,11.214793103448265,-3.2490851851851854,3.8884758620689643,17.3,-2.6963799283154115,6.314945454545452,27.0,No,0
West,Urban,12758,-3.8891575091575135,1.456551724137931,-4608.880434782608,9.228754448398577,-46890.375912408694,45.38,15.6,-51.02520689655174,,-1.3705241379310351,58.2,-4.116379928315411,2.2349454545454535,45.1,No,1
South,Rural,9057,12.944264705882347,-4.659047619047612,5629.025125628148,-4.508472906403947,185837.7611940297,60.19,11.84,23.891095238095225,1.8974950000000006,0.16914761904762,2.9,4.225699481865287,16.29704433497537,5.0,Yes,0
West,Urban,49851,-1.7291575091575098,4.856551724137937,-27462.880434782608,-10.791245551601422,-150961.3759124087,63.64,3.34,-11.135206896551736,1.0349148148148148,0.7454758620689645,5.9,-5.966379928315412,-8.265054545454547,32.4,No,0
West,Urban,4848,1.4408424908424848,-7.043448275862069,-8737.880434782608,-10.791245551601422,28293.624087591306,58.17,21.18,-31.475206896551736,0.015914814814814715,-2.933524137931035,11.7,0.8936200716845892,-8.265054545454547,,No,0
Midwest,Suburban,2866,-0.19573529411765378,-1.5590476190476181,1254.025125628148,-7.798472906403948,-4104.2388059702935,61.57,12.56,11.601095238095233,1.2924950000000002,2.2321476190476197,2.8,1.7956994818652854,11.817044334975371,20.9,Yes,0
West,Rural,18178,-2.159157509157513,-1.9434482758620675,20645.119565217392,-8.461245551601422,253799.6240875913,59.62,,15.824793103448265,-1.5990851851851855,1.959475862068965,0.3,,,24.5,No,0
South,Urban,9400,9.350842490842489,-2.143448275862063,4934.119565217392,1.238754448398577,153414.6240875913,60.28,14.79,-27.795206896551736,0.20991481481481467,-5.680524137931035,6.2,-6.536379928315411,3.904945454545455,31.3,No,0
South,Suburban,6536,3.0208424908424902,-0.6434482758620632,-6012.880434782608,10.568754448398577,-136103.3759124087,69.73,5.5,-23.76520689655174,0.9369148148148146,1.1104758620689648,30.1,-4.096379928315412,-4.965054545454546,27.7,No,0
West,Suburban,21935,,7.656551724137934,-1997.880434782608,2.5887544483985785,115507.6240875913,72.64,24.9,-2.2052068965517364,-0.22208518518518533,-2.040524137931035,0.7,-4.146379928315412,6.034945454545454,45.0,No,0
West,Urban,15845,-7.469157509157512,8.156551724137934,22641.119565217392,18.37875444839858,239662.6240875913,37.98,18.9,-35.72520689655174,0.8629148148148146,3.5694758620689653,8.4,-2.7463799283154113,-5.7250545454545465,29.0,No,0
West,Suburban,9001,5.474264705882348,-3.9590476190476167,-11214.974874371852,3.7015270935960523,25358.761194029707,77.95,10.4,1.4610952380952327,-1.3185049999999998,-5.00185238095238,21.5,4.865699481865286,-9.642955665024628,36.6,Yes,0
West,Suburban,5452,0.6208424908424846,-0.1434482758620632,-21337.880434782608,-10.671245551601423,-164382.3759124087,47.61,12.35,9.394793103448258,-2.138085185185185,-0.790524137931035,45.9,-7.256379928315411,-8.265054545454547,32.5,No,0
Northeast,Suburban,24605,1.0108424908424851,0.25655172413793537,,-10.791245551601422,-62136.375912408694,73.86,21.78,-2.835206896551739,1.0239148148148147,1.3644758620689652,63.5,6.5936200716845885,-8.265054545454547,34.9,No,0
West,Suburban,21060,0.44084249084248484,-2.543448275862069,-28704.880434782608,-10.791245551601422,-79655.3759124087,67.39,7.66,-9.845206896551737,-1.9960851851851853,0.44147586206896516,8.2,-4.686379928315411,-0.5950545454545466,20.2,No,0
South,Suburban,12463,-8.095735294117652,4.340952380952388,36498.02512562815,-3.7184729064039477,75036.7611940297,44.26,1.3,16.831095238095237,-0.6125049999999999,1.6231476190476197,45.1,1.8856994818652852,7.327044334975373,30.0,Yes,0
South,Urban,48661,0.9008424908424857,-0.9434482758620675,,8.408754448398577,303025.6240875913,74.83,13.21,-30.095206896551737,3.4089148148148145,-4.276524137931035,0.5,3.043620071684588,-5.755054545454547,,No,0
South,Rural,6316,0.27084249084249024,-3.2434482758620646,-1667.880434782608,-10.791245551601422,-132133.3759124087,67.2,14.19,14.20479310344826,0.09891481481481468,5.234475862068964,20.6,,11.144945454545454,20.8,No,0
South,Suburban,4592,12.494264705882344,-4.559047619047618,-22827.974874371852,-3.788472906403948,-206306.2388059703,63.94,5.83,14.501095238095239,-3.286505,0.9091476190476202,15.4,5.525699481865286,-6.5829556650246275,37.3,Yes,0
South,Urban,8231,3.2908424908424863,-3.9434482758620675,-12300.880434782608,-2.9012455516014217,-49449.375912408694,54.21,9.46,-45.565206896551736,0.4069148148148146,4.3574758620689655,4.3,-1.4763799283154118,11.124945454545454,7.8,No,0
South,Urban,12940,-2.5757352941176563,3.940952380952382,,9.261527093596051,137712.7611940297,65.58,10.66,-29.338904761904764,-2.6075049999999997,1.9571476190476202,10.6,-3.364300518134714,11.807044334975373,41.5,Yes,0
South,Suburban,15840,-3.275735294117652,6.740952380952386,57204.02512562815,24.951527093596056,363912.7611940297,41.54,1.48,-12.968904761904767,0.24549500000000002,-0.7008523809523801,2.1,7.095699481865286,13.92704433497537,5.8,Yes,0
South,Suburban,11283,2.250842490842487,0.056551724137932524,-12955.880434782608,-2.091245551601423,-176033.3759124087,57.0,22.45,9.254793103448257,0.3649148148148147,-3.574524137931035,30.8,6.5936200716845885,12.374945454545454,26.5,No,0
Northeast,Urban,17093,-4.005735294117656,1.5409523809523833,23710.025125628148,19.08152709359605,314339.7611940297,38.97,9.79,-5.0589047619047705,2.4764950000000003,-2.35685238095238,6.6,2.2156994818652853,-0.07295566502462769,37.4,Yes,0
South,Suburban,5563,1.8842647058823445,-0.05904761904761813,-11367.974874371852,0.04152709359605211,-196166.2388059703,80.9,24.19,11.831095238095237,1.382495,4.10314761904762,14.8,-3.0043005181347135,-11.062955665024628,16.1,Yes,0
West,Urban,36703,0.4008424908424857,3.456551724137931,-4231.880434782608,-7.011245551601422,-115027.3759124087,59.52,21.13,-21.775206896551737,0.3549148148148147,4.4344758620689655,2.6,-3.426379928315411,12.204945454545452,32.2,No,0
West,Suburban,12613,10.490842490842489,0.3565517241379368,,,,56.42,11.13,-7.2452068965517356,2.0919148148148143,-1.580524137931035,3.5,,16.234945454545453,31.2,No,0
Northeast,Urban,29205,-0.2491575091575129,-0.24344827586206463,748.1195652173919,-10.791245551601422,26290.624087591306,67.61,4.86,-34.80520689655174,-0.12508518518518535,-8.176524137931036,72.3,-4.886379928315412,11.394945454545454,,No,0
South,Suburban,16981,8.56084249084249,-1.7434482758620646,9001.119565217392,-4.0312455516014225,188335.6240875913,82.75,11.29,-19.315206896551736,0.7289148148148147,-0.359524137931035,21.0,2.1836200716845884,8.324945454545453,24.5,No,0
West,Suburban,18393,9.030842490842488,-0.7434482758620646,7647.119565217392,-0.2912455516014223,94247.6240875913,48.65,20.08,11.004793103448257,-0.062085185185185354,-0.5845241379310355,49.0,-3.8763799283154112,15.614945454545452,23.3,No,0
Northeast,Rural,19907,-2.6491575091575115,-2.643448275862063,-30721.880434782608,-4.861245551601423,-97114.3759124087,64.56,3.68,11.994793103448266,2.1939148148148147,-0.47052413793103476,5.3,-4.4463799283154115,-8.265054545454547,12.3,No,0
Northeast,Urban,18276,-7.339157509157513,5.856551724137937,8775.119565217392,-2.891245551601422,-110558.3759124087,63.73,3.14,3.7347931034482613,3.5269148148148144,1.8644758620689652,2.7,-3.466379928315411,-2.4250545454545467,27.0,No,0
Midwest,Suburban,20950,13.740842490842489,1.0565517241379325,-12064.880434782608,-10.791245551601422,-47168.375912408694,61.47,17.78,2.424793103448266,2.2579148148148147,2.9074758620689645,10.5,6.5936200716845885,-7.745054545454547,37.2,No,0
South,Urban,33874,0.05084249084249137,3.456551724137931,-27650.880434782608,-10.791245551601422,-142385.3759124087,23.0,14.86,-19.555206896551738,2.5049148148148146,3.249475862068965,10.2,2.8436200716845885,-8.265054545454547,23.4,No,0
South,Rural,15329,-1.985735294117653,-3.1590476190476124,-24195.974874371852,,-126029.2388059703,70.07,14.0,24.00109523809524,0.902495,0.6711476190476198,2.9,0.3356994818652863,-11.062955665024628,23.9,Yes,0
Midwest,Rural,21945,-3.0191575091575125,-4.9434482758620675,-11275.880434782608,12.458754448398578,-157433.3759124087,73.1,7.92,-19.205206896551736,1.7639148148148145,-5.123524137931035,19.8,6.5936200716845885,-3.915054545454547,43.9,No,0
Northeast,Urban,12546,-1.9291575091575126,2.7565517241379354,32746.119565217392,12.778754448398578,244158.6240875913,77.16,17.68,-20.075206896551734,-1.6180851851851852,-0.7455241379310351,6.7,6.5936200716845885,13.364945454545452,26.4,No,0
West,Suburban,36610,6.354264705882343,-4.159047619047612,-34821.97487437185,-4.748472906403947,-178258.2388059703,71.12,4.94,11.831095238095237,2.4584950000000005,6.246147619047621,3.1,,-11.062955665024628,31.5,Yes,0
West,Rural,8320,6.444264705882347,-1.0590476190476181,-29750.974874371852,-16.638472906403948,-94724.2388059703,53.65,4.18,0.27109523809523495,2.6654950000000004,0.45714761904762025,6.1,-0.5543005181347143,-11.062955665024628,,Yes,0
South,Suburban,47129,4.180842490842487,3.356551724137937,7288.119565217392,-9.941245551601423,34830.624087591306,45.45,,-11.665206896551737,0.19291481481481465,1.3814758620689647,12.4,4.673620071684589,-2.2750545454545463,26.4,No,0
Midwest,Suburban,12989,0.6708424908424888,-2.143448275862063,-26141.880434782608,-10.791245551601422,-192132.3759124087,25.38,6.23,6.414793103448268,-0.08008518518518531,1.3564758620689652,19.4,-0.15637992831541148,-1.4250545454545467,34.8,No,0
South,Urban,4907,6.280842490842488,-3.043448275862069,-14055.880434782608,-4.801245551601422,-32782.375912408694,70.58,8.34,-44.455206896551736,1.8859148148148144,1.5244758620689653,9.9,-5.346379928315411,-8.265054545454547,37.9,No,0
South,Urban,14613,-1.6291575091575154,1.3565517241379368,-31281.880434782608,-10.791245551601422,-206865.3759124087,59.61,30.0,-8.675206896551735,1.7629148148148146,-6.870524137931035,11.2,-6.136379928315412,12.794945454545452,37.0,No,0
West,Rural,8293,3.5808424908424854,-4.9434482758620675,,1.3187544483985771,297322.6240875913,60.95,,20.294793103448264,0.2569148148148147,-0.4405241379310354,2.2,-5.1563799283154115,-8.265054545454547,38.2,No,0
West,Rural,24063,-4.249157509157513,-0.9434482758620675,-6312.880434782608,-6.291245551601422,1274.6240875913063,50.41,14.13,30.33479310344827,-1.8390851851851853,0.16447586206896503,36.9,-3.466379928315411,-8.265054545454547,7.2,No,0
South,Suburban,8460,-5.129157509157512,1.656551724137934,602.1195652173919,-10.011245551601423,-93645.3759124087,35.37,6.11,14.514793103448262,1.2719148148148145,4.122475862068964,39.6,-3.1163799283154114,8.754945454545453,16.3,No,0
South,Suburban,9775,-0.41573529411765264,-0.7590476190476139,15552.025125628148,-13.508472906403949,259321.7611940297,85.78,14.59,10.771095238095235,0.15949500000000016,-0.5228523809523802,17.3,2.345699481865286,11.307044334975373,22.9,Yes,0
West,Suburban,3559,-1.5857352941176543,2.3409523809523876,-28422.974874371852,-7.948472906403948,-142740.2388059703,78.65,7.22,8.951095238095228,0.5084950000000004,-5.60585238095238,0.3,-3.0143005181347142,-0.5629556650246279,20.0,Yes,0
South,Suburban,9734,-2.245735294117651,9.040952380952383,-19652.974874371852,-7.158472906403947,-215074.2388059703,79.29,,4.071095238095232,-0.24450499999999975,0.6241476190476201,11.6,-2.074300518134714,-11.062955665024628,20.8,Yes,0
West,Rural,2448,-0.9191575091575146,0.5565517241379325,-21593.880434782608,-0.14124555160142194,-79272.3759124087,81.7,24.96,-8.165206896551737,0.1189148148148147,-2.132524137931035,14.9,5.853620071684588,-8.265054545454547,36.9,No,0
South,Rural,4408,4.5908424908424905,-3.843448275862066,-21632.880434782608,-10.791245551601422,-154944.3759124087,64.53,11.0,-0.9452068965517384,2.6489148148148147,-3.371524137931035,78.5,-2.6463799283154117,-8.265054545454547,,No,0
West,Suburban,22749,-1.3691575091575103,4.656551724137934,-19135.880434782608,0.4687544483985775,-28250.375912408694,61.76,6.09,17.124793103448262,0.7929148148148147,-2.223524137931035,80.0,6.5936200716845885,-8.265054545454547,26.6,No,0
West,Suburban,23157,-9.479157509157513,-1.9434482758620675,-10570.880434782608,9.298754448398578,28457.624087591306,54.87,13.16,-22.65520689655174,-0.2690851851851853,1.906475862068965,29.2,4.673620071684589,-1.545054545454546,25.7,No,0
South,Urban,17994,1.1708424908424888,-4.543448275862069,-8206.880434782608,-0.091245551601423,84475.6240875913,54.39,27.42,6.2647931034482625,0.29991481481481463,4.054475862068965,1.0,5.453620071684588,-8.265054545454547,,No,0
South,Urban,6789,-4.349157509157511,-0.4434482758620675,8782.119565217392,-1.761245551601423,47578.624087591306,53.99,25.94,3.674793103448266,-2.8310851851851853,1.7274758620689648,46.0,2.6436200716845892,-8.265054545454547,25.6,No,0
South,Rural,12920,2.3142647058823442,-1.5590476190476181,-31683.974874371852,-10.118472906403948,-172863.2388059703,65.75,11.73,17.54109523809523,,1.23014761904762,14.2,-4.884300518134713,1.5170443349753704,41.9,Yes,1
South,Suburban,13326,6.804264705882346,-3.8590476190476153,-3431.974874371852,-7.718472906403948,,42.57,20.28,4.561095238095227,0.4334950000000002,0.7531476190476196,24.2,3.605699481865286,-4.922955665024627,10.4,Yes,0
Northeast,Urban,5938,10.484264705882346,-3.1590476190476124,1442.025125628148,-7.528472906403948,-124988.2388059703,62.56,18.45,-8.338904761904764,,-0.3618523809523797,7.8,-3.984300518134714,5.587044334975371,,Yes,1
South,Urban,38268,-19.175735294117654,6.640952380952385,-23132.974874371852,-3.1484729064039474,-108812.2388059703,38.89,8.94,-24.44890476190477,2.097495,1.4251476190476202,5.8,7.095699481865286,-11.062955665024628,50.9,Yes,0
Midwest,Suburban,24690,5.400842490842486,1.5565517241379325,-16942.880434782608,-6.0312455516014225,-71444.3759124087,59.18,6.15,9.714793103448265,0.1349148148148147,-6.977524137931034,9.3,-2.0663799283154116,-1.545054545454546,40.7,No,0
South,Urban,11445,2.0808424908424854,-0.34344827586206605,3218.119565217392,11.018754448398576,-104563.3759124087,63.62,15.12,-15.625206896551738,1.6359148148148144,0.6114758620689651,2.4,-2.4463799283154115,21.334945454545455,18.1,No,0
Midwest,Urban,13613,1.5942647058823454,-2.1590476190476124,-17101.974874371852,-10.268472906403948,-112654.2388059703,79.03,12.48,-7.378904761904771,0.6414950000000004,-3.8008523809523798,6.6,7.095699481865286,-11.062955665024628,23.1,Yes,0
Midwest,Suburban,15457,-5.215735294117657,4.640952380952385,-6224.974874371852,-6.0584729064039475,75705.7611940297,45.16,13.03,0.09109523809523523,3.7424950000000003,2.823147619047621,29.2,2.1256994818652855,-11.062955665024628,38.3,Yes,0
West,Suburban,3199,-11.845735294117652,1.1409523809523847,41466.02512562815,7.041527093596052,383007.7611940297,48.04,8.44,16.781095238095226,-0.6535049999999998,-1.1068523809523798,0.6,-1.8243005181347138,-0.9029556650246278,25.5,Yes,0
West,Suburban,11237,-0.7491575091575129,-4.643448275862063,2786.119565217392,-7.721245551601422,-103088.3759124087,51.65,16.19,10.81479310344826,-1.4270851851851853,0.3714758620689649,2.5,1.9336200716845884,19.004945454545457,22.9,No,0
West,Urban,8288,5.744264705882344,1.9409523809523819,-26747.974874371852,-3.2284729064039475,-234260.2388059703,69.1,5.32,19.301095238095236,0.7524950000000001,-5.18085238095238,2.0,7.095699481865286,-9.122955665024627,27.0,Yes,0
South,Suburban,6626,-7.325735294117653,5.640952380952385,-31677.974874371852,6.201527093596052,-214009.2388059703,74.85,3.31,11.891095238095225,2.7874950000000003,2.3841476190476207,7.7,-2.4243005181347135,-1.3029556650246281,16.8,Yes,0
Northeast,Urban,10973,2.3508424908424885,-3.043448275862069,-17851.880434782608,-8.261245551601423,-4842.375912408694,68.85,19.48,-27.535206896551735,0.015914814814814715,2.1604758620689646,80.0,-6.996379928315411,-8.265054545454547,26.7,No,0
Midwest,Suburban,47022,-0.4557352941176518,-1.0590476190476181,-41389.97487437185,-16.638472906403948,-276805.2388059703,63.25,10.64,27.79109523809523,0.7384950000000003,1.0051476190476203,2.9,-0.8743005181347137,-8.862955665024629,15.9,Yes,0
Northeast,Suburban,20922,-11.199157509157512,0.656551724137934,29240.119565217392,3.5487544483985776,,49.27,4.03,19.894793103448258,3.1179148148148146,-2.160524137931035,2.4,2.693620071684588,0.9649454545454539,35.2,No,0
South,Suburban,8956,,0.5565517241379325,-38653.88043478261,-10.791245551601422,-243599.3759124087,56.12,8.19,20.134793103448267,2.6949148148148145,-2.0425241379310353,37.0,-1.716379928315411,1.4849454545454535,19.6,No,0
Midwest,Rural,19946,-3.525735294117652,6.240952380952386,1536.025125628148,,45612.76119402971,68.1,9.56,7.51109523809523,-0.6925049999999997,0.005147619047620289,32.1,-5.444300518134714,4.717044334975373,28.5,Yes,0
Northeast,Suburban,35580,-0.11915750915751033,2.156551724137934,-18152.880434782608,-10.791245551601422,,64.32,17.64,-0.25520689655173356,-0.7360851851851853,-1.8045241379310353,0.5,-0.8963799283154117,-8.265054545454547,23.6,No,0
South,Suburban,25520,-5.755735294117656,4.840952380952388,-24094.974874371852,-13.598472906403948,-54635.23880597029,54.81,18.57,15.911095238095236,-1.1065049999999998,0.6391476190476197,20.9,-3.034300518134714,7.51704433497537,31.8,Yes,0
South,Urban,13929,4.8508424908424885,1.0565517241379325,-18714.880434782608,-10.791245551601422,-147403.3759124087,33.58,12.71,-10.965206896551734,1.5779148148148145,-6.204524137931035,16.0,,9.304945454545454,36.2,No,0
Midwest,Suburban,8494,-6.209157509157514,1.8565517241379368,49181.11956521739,18.088754448398575,316510.6240875913,45.87,5.74,-22.285206896551735,2.4769148148148146,-1.1845241379310352,21.9,-6.066379928315412,24.614945454545456,30.9,No,0
West,Urban,21780,6.184264705882349,1.4409523809523819,-11668.974874371852,-5.568472906403947,-140904.2388059703,73.23,3.08,-8.77890476190477,-0.27550499999999967,4.724147619047621,10.2,,2.4470443349753737,21.0,Yes,0
Midwest,Urban,17596,10.970842490842486,-1.043448275862069,24313.119565217392,-1.1312455516014222,,47.58,10.52,-26.105206896551735,,1.5964758620689645,71.3,6.5936200716845885,0.5749454545454533,22.4,No,1
South,Rural,25000,3.6042647058823434,3.240952380952386,30069.025125628148,0.871527093596054,317867.7611940297,77.98,14.81,15.491095238095234,0.16749500000000017,-0.16585238095237997,0.7,-5.674300518134714,7.577044334975373,51.6,Yes,0
Midwest,Suburban,20839,-9.979157509157513,1.656551724137934,5312.119565217392,14.298754448398578,-85969.3759124087,89.61,7.81,14.914793103448268,2.3809148148148145,6.234475862068964,4.0,-4.766379928315411,-5.575054545454546,37.5,No,0
South,Rural,27852,-2.6191575091575103,-4.4434482758620675,-23998.880434782608,-6.861245551601423,-46365.375912408694,59.13,5.88,28.464793103448265,1.4199148148148146,-6.729524137931035,7.6,-0.7363799283154115,-6.525054545454546,26.0,No,0
South,Suburban,9185,,0.9565517241379311,-4426.880434782608,-0.20124555160142243,6266.624087591306,73.15,8.18,5.56479310344826,-1.0110851851851854,-2.1675241379310353,9.0,6.5936200716845885,-8.265054545454547,22.3,No,0
South,Suburban,33596,0.6542647058823476,0.8409523809523876,-28818.974874371852,-9.548472906403948,-233015.2388059703,66.46,6.09,-10.998904761904768,-1.3065049999999998,-1.8698523809523802,38.1,-4.554300518134713,-11.062955665024628,13.6,Yes,0
Midwest,Suburban,15341,,-2.3590476190476153,-23903.974874371852,2.3015270935960537,-142088.2388059703,69.48,13.5,15.321095238095232,0.9524950000000003,1.9091476190476202,12.3,-4.114300518134714,13.197044334975374,39.3,Yes,0
Midwest,Suburban,57107,-0.5091575091575109,-0.5434482758620689,-1373.880434782608,-8.421245551601423,-99780.3759124087,82.07,11.07,18.374793103448262,-2.1050851851851853,2.9054758620689647,0.7,6.5936200716845885,0.03494545454545417,20.9,No,0
West,Suburban,8246,2.3808424908424897,6.956551724137931,-2345.880434782608,-3.5312455516014225,47250.624087591306,54.85,4.06,19.754793103448257,-3.5250851851851857,-2.319524137931035,7.9,4.223620071684589,-7.615054545454546,38.5,No,0
West,Urban,45034,-2.1857352941176558,-1.2590476190476139,,-2.9684729064039477,78970.7611940297,23.99,20.23,-39.188904761904766,2.0724950000000004,2.32814761904762,8.1,-3.2643005181347142,-11.062955665024628,36.3,Yes,0
