region,area_type,total_population,pct_age_25_45,median_age,median_hh_income,pct_income_over_100k,median_home_value,homeownership_rate,vacancy_rate,pct_single_family,pop_growth_rate,home_value_appreciation,new_permits_per_1000,unemployment_rate,pct_bachelors_plus,avg_commute_time,high_potential,pop_growth_rate_missing,median_hh_income_missing
West,Rural,28188.0,7.8008424908424985,-4.64344827586207,5963.1195652174065,3.6987544483985744,79113.6240875913,56.17,7.74,28.154793103448284,2.9949148148148144,-6.915524137931034,2.1,-2.7663799283154136,3.7349454545454606,12.8,No,0,0
South,Rural,30288.0,6.710842490842495,1.456551724137924,-27091.880434782594,-8.011245551601423,-178245.3759124087,72.84,16.66,7.42479310344828,-0.32008518518518525,-3.9465241379310343,4.0,6.593620071684587,-8.26505454545454,33.8,No,0,0
Northeast,Suburban,35154.0,-3.2791575091575034,1.6565517241379268,24411.119565217406,12.488754448398577,209125.6240875913,32.2,7.68,7.244793103448288,1.8149148148148149,-9.472524137931035,15.4,,8.444945454545461,36.1,No,0,0
Northeast,Rural,21038.0,-1.529157509157507,3.2565517241379283,31528.119565217406,-3.711245551601424,275473.6240875913,68.09,13.97,37.184793103448285,-0.03608518518518522,6.614475862068966,9.1,6.593620071684587,-5.8850545454545395,41.4,No,0,0
South,Rural,11884.0,-9.10274564853382,4.419444273752802,-27789.23020126384,-13.118014709307197,-106054.36628922657,86.67,,10.297231850592283,2.9214332748176215,-0.03904015102815084,12.1,7.123807486521056,-1.6227808226427474,46.5,Yes,0,0
South,Urban,14804.0,-0.03915750915750493,4.456551724137924,-20993.880434782594,-10.791245551601424,-78490.3759124087,77.67,1.78,-24.165206896551716,2.145914814814815,-2.4955241379310342,2.0,-0.3263799283154132,-4.265054545454539,32.1,No,0,0
Midwest,Rural,31087.0,-0.40274564853381634,1.1194442737527979,-18665.23020126384,-2.4580147093071965,3523.633710773429,59.9,2.52,18.887231850592286,1.5324332748176213,0.6749598489718487,24.3,-2.2561925134789442,-6.352780822642746,42.1,Yes,0,0
Midwest,Suburban,7541.0,6.380842490842497,0.05655172413792542,1622.1195652174065,-4.531245551601424,-113122.3759124087,35.03,3.62,15.19479310344829,-0.5080851851851852,0.8464758620689654,23.0,1.3036200716845876,-4.115054545454539,28.2,No,0,0
South,Rural,17293.0,-1.2227456485338166,-1.6805557262471993,-17766.23020126384,-16.478014709307196,,34.37,4.51,8.667231850592287,1.1574332748176213,1.1799598489718495,0.3,-5.906192513478945,-4.672780822642746,13.5,Yes,0,0
South,Rural,10144.0,-0.11915750915750323,2.3565517241379297,-534.8804347825935,-6.141245551601424,-71689.3759124087,64.67,30.0,25.78479310344828,0.03591481481481473,3.9074758620689654,7.3,-4.946379928315413,-5.615054545454539,37.6,No,0,0
West,Suburban,13631.0,-3.699157509157505,-0.043448275862076,6902.1195652174065,3.7187544483985775,191832.6240875913,30.23,13.28,22.81479310344828,0.8809148148148147,-0.5915241379310343,1.1,6.593620071684587,-4.24505454545454,35.4,No,0,0
West,Urban,32693.0,4.987254351466184,-2.7805557262472007,-39136.23020126384,-15.338014709307195,-222128.36628922657,62.06,9.79,-32.79276814940772,2.311433274817621,-3.323040151028151,23.6,-4.126192513478944,5.557219177357254,28.0,Yes,0,0
West,Urban,15271.0,5.8208424908424945,0.956551724137924,-24959.880434782594,-10.791245551601424,,45.08,10.2,-8.665206896551716,-1.4250851851851851,2.7614758620689654,20.0,-5.106379928315413,-8.26505454545454,27.4,No,0,0
West,Suburban,13801.0,6.177254351466182,0.9194442737528021,-54437.23020126384,,-256422.36628922657,70.58,7.93,-9.33276814940772,-0.5525667251823785,1.723959848971849,34.8,7.123807486521056,,32.8,Yes,0,0
West,Rural,5156.0,5.440842490842492,3.456551724137924,29589.119565217406,10.208754448398576,33869.624087591306,70.04,17.28,18.94479310344829,1.5369148148148148,0.5804758620689654,4.0,0.3136200716845874,12.474945454545459,24.6,No,0,0
Midwest,Rural,22524.0,-12.562745648533816,8.7194442737528,-10916.23020126384,-9.528014709307197,-137741.36628922657,69.54,6.01,18.857231850592285,0.08143327481762164,5.8499598489718485,9.1,0.9738074865210553,-11.152780822642747,,Yes,0,0
South,Urban,20990.0,6.027254351466183,1.0194442737527964,21091.76979873616,3.061985290692803,6731.633710773429,76.86,9.35,-2.7627681494077194,-1.8605667251823785,-1.9960401510281511,3.1,-5.426192513478944,-11.152780822642747,18.8,Yes,0,0
South,Suburban,60735.0,0.5308424908424954,-5.343448275862073,-23013.880434782594,-8.101245551601423,-129464.3759124087,66.06,15.11,1.034793103448287,4.833914814814815,-2.4215241379310344,7.0,6.593620071684587,1.6549454545454605,19.9,No,0,0
Midwest,Suburban,10770.0,-0.11915750915750323,1.7565517241379283,1635.1195652174065,4.318754448398575,-67143.3759124087,74.07,10.86,13.234793103448283,-1.9290851851851851,1.5324758620689654,11.1,-4.066379928315413,10.27494545454546,14.8,No,0,0
Northeast,Urban,15574.0,-6.082745648533816,4.719444273752799,-5596.230201263839,3.561985290692803,-185869.36628922657,64.73,3.75,-12.212768149407715,1.9594332748176218,-2.708040151028151,0.8,-2.936192513478944,-11.152780822642747,50.4,Yes,0,0
West,Urban,15907.0,14.267254351466185,-6.4805557262472,-24361.23020126384,-7.908014709307196,-37040.36628922657,58.7,28.15,23.037231850592278,1.4714332748176213,0.8039598489718491,18.8,-3.0361925134789445,-11.152780822642747,28.7,Yes,0,0
West,Suburban,40304.0,-1.8627456485338172,2.8194442737528007,-41978.23020126384,-16.478014709307196,-137217.36628922657,26.93,10.77,0.4172318505922803,2.843433274817621,-3.182040151028151,11.8,3.3738074865210557,-11.152780822642747,40.1,Yes,0,0
South,Rural,12497.0,-3.052745648533815,-2.080555726247198,50295.76979873616,14.451985290692804,159692.63371077343,80.37,17.01,-5.882768149407717,-4.1345667251823786,-1.884040151028151,26.5,,3.027219177357253,17.0,Yes,0,0
West,Suburban,16241.0,3.3472543514661837,0.9194442737528021,34904.76979873616,6.731985290692805,91028.63371077343,84.82,14.06,26.397231850592277,-2.696566725182379,4.989959848971849,4.8,7.123807486521056,,26.2,Yes,0,0
West,Suburban,20445.0,-12.559157509157505,-0.14344827586207032,-8142.8804347825935,-10.791245551601424,-163795.3759124087,57.63,18.46,13.834793103448291,3.6449148148148147,-0.9385241379310343,35.0,,-8.26505454545454,33.5,No,0,0
South,Suburban,15223.0,0.6108424908424936,-2.543448275862076,15306.119565217406,13.888754448398576,142628.6240875913,52.34,4.27,-14.765206896551717,-3.093085185185185,-2.118524137931034,80.0,2.5536200716845876,9.41494545454546,42.7,No,0,0
South,Suburban,9774.0,9.017254351466185,-0.48055572624720355,-22720.23020126384,-1.3380147093071955,-39664.36628922657,37.28,3.98,12.95723185059228,-4.1715667251823785,2.8289598489718495,37.8,-5.226192513478944,-1.0027808226427464,22.0,Yes,0,0
West,Rural,15303.0,-4.019157509157505,4.456551724137924,-20504.880434782594,,-172426.3759124087,55.73,28.24,34.55479310344829,-0.31608518518518525,-2.8745241379310342,22.6,6.593620071684587,5.36494545454546,24.0,No,0,0
South,Rural,28326.0,0.06725435146618253,1.0194442737527964,54188.76979873616,33.7119852906928,75823.63371077343,63.36,,-5.482768149407718,-0.5745667251823785,-2.762040151028151,25.1,-4.186192513478945,4.747219177357252,20.1,Yes,0,0
South,Urban,6512.0,0.9508424908424971,-1.1434482758620703,-31150.880434782594,-10.791245551601424,-105151.3759124087,40.4,1.0,-39.58520689655171,3.844914814814815,2.0084758620689662,12.8,-4.496379928315413,-8.26505454545454,26.8,No,0,0
South,Suburban,14662.0,-5.329157509157504,-4.743448275862072,-5945.8804347825935,,4115.624087591306,42.57,12.24,-18.29520689655171,0.28991481481481474,3.093475862068966,3.2,-6.696379928315413,-6.41505454545454,17.8,No,0,0
South,Suburban,8183.0,2.5572543514661845,-1.2805557262472007,-9117.23020126384,,-189114.36628922657,61.08,4.45,21.437231850592283,-2.1745667251823786,2.9779598489718486,17.0,1.7438074865210549,0.5572191773572541,13.6,Yes,0,0
South,Urban,30838.0,-3.5127456485338158,2.7194442737527993,45906.76979873616,12.551985290692805,287023.6337107734,56.84,6.67,-51.23276814940772,-0.3355667251823786,-2.925040151028151,18.7,7.123807486521056,21.087219177357255,30.6,Yes,0,0
Northeast,Urban,4599.0,-6.459157509157507,1.0565517241379254,27966.119565217406,11.068754448398575,66392.6240875913,44.19,13.87,-26.325206896551713,1.5999148148148146,2.066475862068966,63.4,-0.4363799283154135,26.044945454545463,34.7,No,0,0
West,Suburban,9034.0,5.470842490842493,-1.6434482758620703,-31392.880434782594,-10.791245551601424,-175288.3759124087,79.65,5.43,18.91479310344829,1.5429148148148146,-1.1195241379310343,11.7,-3.4363799283154135,-8.26505454545454,16.6,No,0,0
Midwest,Suburban,17396.0,-7.709157509157507,1.7565517241379283,938.1195652174065,1.868754448398576,86579.6240875913,20.0,19.01,-8.325206896551713,0.30491481481481475,-1.5385241379310344,4.7,-6.076379928315413,-1.0850545454545397,,No,0,0
Midwest,Urban,39969.0,7.000842490842494,-3.043448275862076,1549.1195652174065,16.308754448398577,102435.6240875913,79.08,3.54,11.214793103448287,-3.2490851851851854,3.8884758620689652,17.3,-2.6963799283154133,6.314945454545459,27.0,No,0,0
West,Urban,12758.0,-3.8891575091575064,1.456551724137924,-4608.8804347825935,9.228754448398576,-46890.375912408694,45.38,15.6,-51.025206896551715,,-1.3705241379310342,58.2,-4.116379928315413,2.2349454545454606,45.1,No,1,0
South,Rural,9057.0,12.887254351466183,-4.580555726247198,6409.769798736161,-4.348014709307195,188135.63371077343,60.19,11.84,24.117231850592276,1.8824332748176218,0.151959848971849,2.9,4.2538074865210564,16.207219177357253,5.0,Yes,0,0
West,Urban,49851.0,-1.7291575091575027,4.85655172413793,-27462.880434782594,-10.791245551601424,-150961.3759124087,63.64,3.34,-11.135206896551715,1.0349148148148148,0.7454758620689654,5.9,-5.966379928315414,-8.26505454545454,32.4,No,0,0
West,Urban,4848.0,1.440842490842492,-7.043448275862076,-8737.880434782594,-10.791245551601424,28293.624087591306,58.17,21.18,-31.475206896551715,0.015914814814814826,-2.933524137931034,11.7,0.8936200716845875,-8.26505454545454,,No,0,0
Midwest,Suburban,2866.0,-0.25274564853381776,-1.4805557262472036,2034.7697987361607,-7.638014709307196,-1806.366289226571,61.57,12.56,11.827231850592284,1.2774332748176214,2.2149598489718487,2.8,1.823807486521055,11.727219177357252,20.9,Yes,0,0
West,Rural,18178.0,-2.159157509157506,-1.9434482758620746,20645.119565217406,-8.461245551601424,253799.6240875913,59.62,,15.824793103448286,-1.5990851851851853,1.9594758620689658,0.3,,,24.5,No,0,0
South,Urban,9400.0,9.350842490842496,-2.1434482758620703,4934.1195652174065,1.2387544483985753,153414.6240875913,60.28,14.79,-27.795206896551715,0.20991481481481478,-5.680524137931034,6.2,-6.536379928315413,3.9049454545454623,31.3,No,0,0
South,Suburban,6536.0,3.0208424908424973,-0.6434482758620703,-6012.8804347825935,10.568754448398575,-136103.3759124087,69.73,5.5,-23.765206896551717,0.9369148148148148,1.1104758620689656,30.1,-4.096379928315414,-4.965054545454539,27.7,No,0,0
West,Suburban,21935.0,-0.11915750915750323,7.656551724137927,-1997.8804347825935,2.5887544483985767,115507.6240875913,72.64,24.9,-2.205206896551715,-0.22208518518518522,-2.040524137931034,0.7,-4.1463799283154135,6.034945454545461,45.0,No,0,0
West,Urban,15845.0,-7.469157509157505,8.156551724137927,22641.119565217406,18.378754448398578,239662.6240875913,37.98,18.9,-35.72520689655171,0.8629148148148147,3.569475862068966,8.4,-2.746379928315413,-5.725054545454539,29.0,No,0,0
West,Suburban,9001.0,5.417254351466184,-3.880555726247202,-10434.23020126384,3.861985290692804,27656.63371077343,77.95,10.4,1.6872318505922834,-1.3335667251823786,-5.019040151028151,21.5,4.893807486521055,-9.732780822642747,36.6,Yes,0,0
West,Suburban,5452.0,0.6208424908424917,-0.14344827586207032,-21337.880434782594,-10.671245551601423,-164382.3759124087,47.61,12.35,9.39479310344828,-2.138085185185185,-0.7905241379310342,45.9,-7.256379928315413,-8.26505454545454,32.5,No,0,0
Northeast,Suburban,24605.0,1.0108424908424922,0.25655172413792826,,-10.791245551601424,-62136.375912408694,73.86,21.78,-2.8352068965517176,1.0239148148148147,1.364475862068966,63.5,6.593620071684587,-8.26505454545454,34.9,No,0,1
West,Suburban,21060.0,0.44084249084249194,-2.543448275862076,-28704.880434782594,-10.791245551601424,-79655.3759124087,67.39,7.66,-9.845206896551716,-1.9960851851851853,0.44147586206896605,8.2,-4.686379928315413,-0.5950545454545395,20.2,No,0,0
South,Suburban,12463.0,-8.152745648533816,4.419444273752802,37278.76979873616,-3.558014709307196,77334.63371077343,44.26,1.3,17.057231850592288,-0.6275667251823787,1.6059598489718487,45.1,1.9138074865210548,7.237219177357254,30.0,Yes,0,0
South,Urban,48661.0,0.9008424908424928,-0.9434482758620746,,8.408754448398575,303025.6240875913,74.83,13.21,-30.095206896551716,3.408914814814815,-4.276524137931034,0.5,3.043620071684586,-5.75505454545454,,No,0,1
South,Rural,6316.0,0.27084249084249734,-3.2434482758620717,-1667.8804347825935,-10.791245551601424,-132133.3759124087,67.2,14.19,14.204793103448281,0.09891481481481479,5.234475862068965,20.6,,11.14494545454546,20.8,No,0,0
South,Suburban,4592.0,12.43725435146618,-4.4805557262472036,-22047.23020126384,-3.6280147093071964,-204008.36628922657,63.94,5.83,14.72723185059229,-3.3015667251823784,0.8919598489718492,15.4,5.553807486521055,-6.672780822642746,37.3,Yes,0,0
South,Urban,8231.0,3.2908424908424934,-3.9434482758620746,-12300.880434782594,-2.9012455516014235,-49449.375912408694,54.21,9.46,-45.565206896551715,0.40691481481481473,4.357475862068966,4.3,-1.4763799283154135,11.124945454545461,7.8,No,0,0
South,Urban,12940.0,-2.6327456485338203,4.0194442737527964,,9.421985290692803,140010.63371077343,65.58,10.66,-29.112768149407714,-2.6225667251823785,1.9399598489718493,10.6,-3.3361925134789443,11.717219177357254,41.5,Yes,0,1
South,Suburban,15840.0,-3.332745648533816,6.819444273752801,57984.76979873616,25.111985290692807,366210.6337107734,41.54,1.48,-12.742768149407716,0.23043327481762121,-0.7180401510281511,2.1,7.123807486521056,13.837219177357252,5.8,Yes,0,0
South,Suburban,11283.0,2.250842490842494,0.05655172413792542,-12955.880434782594,-2.091245551601425,-176033.3759124087,57.0,22.45,9.254793103448279,0.3649148148148148,-3.574524137931034,30.8,6.593620071684587,12.374945454545461,26.5,No,0,0
Northeast,Urban,17093.0,-4.06274564853382,1.6194442737527979,24490.76979873616,19.241985290692803,316637.6337107734,38.97,9.79,-4.83276814940772,2.4614332748176215,-2.374040151028151,6.6,2.243807486521055,-0.16278082264274651,37.4,Yes,0,0
South,Suburban,5563.0,1.8272543514661805,0.019444273752796448,-10587.23020126384,0.2019852906928037,-193868.36628922657,80.9,24.19,12.057231850592288,1.3674332748176212,4.085959848971849,14.8,-2.976192513478944,-11.152780822642747,16.1,Yes,0,0
West,Urban,36703.0,0.4008424908424928,3.456551724137924,-4231.8804347825935,-7.011245551601424,-115027.3759124087,59.52,21.13,-21.775206896551715,0.3549148148148148,4.434475862068966,2.6,-3.426379928315413,12.20494545454546,32.2,No,0,0
West,Suburban,12613.0,10.490842490842496,0.3565517241379297,,,,56.42,11.13,-7.245206896551714,2.091914814814815,-1.5805241379310342,3.5,,16.23494545454546,31.2,No,0,1
Northeast,Urban,29205.0,-0.24915750915750579,-0.24344827586207174,748.1195652174065,-10.791245551601424,26290.624087591306,67.61,4.86,-34.80520689655171,-0.12508518518518524,-8.176524137931034,72.3,-4.886379928315414,11.39494545454546,,No,0,0
South,Suburban,16981.0,8.560842490842496,-1.7434482758620717,9001.119565217406,-4.031245551601424,188335.6240875913,82.75,11.29,-19.315206896551715,0.7289148148148148,-0.3595241379310341,21.0,2.1836200716845866,8.32494545454546,24.5,No,0,0
West,Suburban,18393.0,9.030842490842495,-0.7434482758620717,7647.1195652174065,-0.29124555160142407,94247.6240875913,48.65,20.08,11.004793103448279,-0.06208518518518524,-0.5845241379310346,49.0,-3.876379928315413,15.61494545454546,23.3,No,0,0
Northeast,Rural,19907.0,-2.6491575091575044,-2.6434482758620703,-30721.880434782594,-4.861245551601424,-97114.3759124087,64.56,3.68,11.994793103448288,2.193914814814815,-0.47052413793103387,5.3,-4.446379928315413,-8.26505454545454,12.3,No,0,0
Northeast,Urban,18276.0,-7.339157509157506,5.85655172413793,8775.119565217406,-2.8912455516014237,-110558.3759124087,63.73,3.14,3.7347931034482826,3.5269148148148144,1.864475862068966,2.7,-3.466379928315413,-2.4250545454545396,27.0,No,0,0
Midwest,Suburban,20950.0,13.740842490842496,1.0565517241379254,-12064.880434782594,-10.791245551601424,-47168.375912408694,61.47,17.78,2.4247931034482875,2.257914814814815,2.9074758620689654,10.5,6.593620071684587,-7.74505454545454,37.2,No,0,0
South,Urban,33874.0,0.05084249084249848,3.456551724137924,-27650.880434782594,-10.791245551601424,-142385.3759124087,23.0,14.86,-19.555206896551717,2.504914814814815,3.249475862068966,10.2,2.8436200716845867,-8.26505454545454,23.4,No,0,0
South,Rural,15329.0,-2.042745648533817,-3.080555726247198,-23415.23020126384,,-123731.36628922657,70.07,14.0,24.22723185059229,0.8874332748176212,0.6539598489718488,2.9,0.3638074865210559,-11.152780822642747,23.9,Yes,0,0
Midwest,Rural,21945.0,-3.0191575091575054,-4.943448275862075,-11275.880434782594,12.458754448398576,-157433.3759124087,73.1,7.92,-19.205206896551715,1.7639148148148147,-5.123524137931034,19.8,6.593620071684587,-3.91505454545454,43.9,No,0,0
Northeast,Urban,12546.0,-1.9291575091575055,2.7565517241379283,32746.119565217406,12.778754448398576,244158.6240875913,77.16,17.68,-20.075206896551713,-1.6180851851851852,-0.7455241379310342,6.7,6.593620071684587,13.36494545454546,26.4,No,0,0
West,Suburban,36610.0,6.297254351466179,-4.080555726247198,-34041.23020126384,-4.5880147093071955,-175960.36628922657,71.12,4.94,12.057231850592288,2.4434332748176217,6.22895984897185,3.1,,-11.152780822642747,31.5,Yes,0,0
West,Rural,8320.0,6.387254351466183,-0.9805557262472036,-28970.23020126384,-16.478014709307196,-92426.36628922657,53.65,4.18,0.4972318505922857,2.6504332748176216,0.43995984897184925,6.1,-0.5261925134789447,-11.152780822642747,,Yes,0,0
South,Suburban,47129.0,4.180842490842494,3.3565517241379297,7288.1195652174065,-9.941245551601424,34830.624087591306,45.45,,-11.665206896551716,0.19291481481481476,1.3814758620689656,12.4,4.673620071684587,-2.2750545454545392,26.4,No,0,0
Midwest,Suburban,12989.0,0.6708424908424959,-2.1434482758620703,-26141.880434782594,-10.791245551601424,-192132.3759124087,25.38,6.23,6.4147931034482895,-0.0800851851851852,1.356475862068966,19.4,-0.15637992831541325,-1.4250545454545396,34.8,No,0,0
South,Urban,4907.0,6.280842490842495,-3.043448275862076,-14055.880434782594,-4.801245551601424,-32782.375912408694,70.58,8.34,-44.455206896551715,1.8859148148148146,1.5244758620689662,9.9,-5.346379928315413,-8.26505454545454,37.9,No,0,0
South,Urban,14613.0,-1.6291575091575083,1.3565517241379297,-31281.880434782594,-10.791245551601424,-206865.3759124087,59.61,30.0,-8.675206896551714,1.7629148148148148,-6.870524137931034,11.2,-6.136379928315414,12.79494545454546,37.0,No,0,0
West,Rural,8293.0,3.5808424908424925,-4.943448275862075,,1.3187544483985754,297322.6240875913,60.95,,20.294793103448285,0.2569148148148148,-0.4405241379310345,2.2,-5.156379928315413,-8.26505454545454,38.2,No,0,1
West,Rural,24063.0,-4.249157509157506,-0.9434482758620746,-6312.8804347825935,-6.291245551601424,1274.6240875913063,50.41,14.13,30.33479310344829,-1.8390851851851853,0.16447586206896592,36.9,-3.466379928315413,-8.26505454545454,7.2,No,0,0
South,Suburban,8460.0,-5.129157509157505,1.6565517241379268,602.1195652174065,-10.011245551601425,-93645.3759124087,35.37,6.11,14.514793103448284,1.2719148148148147,4.122475862068965,39.6,-3.116379928315413,8.75494545454546,16.3,No,0,0
South,Suburban,9775.0,-0.4727456485338166,-0.6805557262471993,16332.76979873616,-13.348014709307197,261619.63371077343,85.78,14.59,10.997231850592286,0.14443327481762136,-0.5400401510281512,17.3,2.3738074865210557,11.217219177357254,22.9,Yes,0,0
West,Suburban,3559.0,-1.6427456485338183,2.419444273752802,-27642.23020126384,-7.7880147093071965,-140442.36628922657,78.65,7.22,9.177231850592278,0.49343327481762156,-5.623040151028151,0.3,-2.9861925134789447,-0.6527808226427467,20.0,Yes,0,0
South,Suburban,9734.0,-2.302745648533815,9.119444273752798,-18872.23020126384,-6.998014709307196,-212776.36628922657,79.29,,4.297231850592283,-0.25956672518237855,0.6069598489718491,11.6,-2.0461925134789443,-11.152780822642747,20.8,Yes,0,0
West,Rural,2448.0,-0.9191575091575075,0.5565517241379254,-21593.880434782594,-0.1412455516014237,-79272.3759124087,81.7,24.96,-8.165206896551716,0.1189148148148148,-2.1325241379310342,14.9,5.8536200716845865,-8.26505454545454,36.9,No,0,0
South,Rural,4408.0,4.590842490842498,-3.843448275862073,-21632.880434782594,-10.791245551601424,-154944.3759124087,64.53,11.0,-0.9452068965517171,2.648914814814815,-3.371524137931034,78.5,-2.6463799283154135,-8.26505454545454,,No,0,0
West,Suburban,22749.0,-1.3691575091575032,4.656551724137927,-19135.880434782594,0.4687544483985757,-28250.375912408694,61.76,6.09,17.124793103448283,0.7929148148148149,-2.223524137931034,80.0,6.593620071684587,-8.26505454545454,26.6,No,0,0
West,Suburban,23157.0,-9.479157509157506,-1.9434482758620746,-10570.880434782594,9.298754448398576,28457.624087591306,54.87,13.16,-22.655206896551718,-0.2690851851851852,1.906475862068966,29.2,4.673620071684587,-1.5450545454545388,25.7,No,0,0
South,Urban,17994.0,1.170842490842496,-4.543448275862076,-8206.880434782594,-0.09124555160142478,84475.6240875913,54.39,27.42,6.264793103448284,0.29991481481481475,4.054475862068966,1.0,5.453620071684586,-8.26505454545454,,No,0,0
South,Urban,6789.0,-4.349157509157504,-0.4434482758620746,8782.119565217406,-1.7612455516014247,47578.624087591306,53.99,25.94,3.6747931034482875,-2.8310851851851853,1.7274758620689656,46.0,2.6436200716845875,-8.26505454545454,25.6,No,0,0
South,Rural,12920.0,2.2572543514661803,-1.4805557262472036,-30903.23020126384,-9.958014709307196,-170565.36628922657,65.75,11.73,17.76723185059228,,1.212959848971849,14.2,-4.856192513478945,1.4272191773572516,41.9,Yes,1,0
South,Suburban,13326.0,6.747254351466182,-3.7805557262472007,-2651.2302012638393,-7.558014709307196,,42.57,20.28,4.787231850592278,0.4184332748176214,0.7359598489718486,24.2,3.6338074865210555,-5.012780822642746,10.4,Yes,0,0
Northeast,Urban,5938.0,10.427254351466182,-3.080555726247198,2222.7697987361607,-7.368014709307197,-122690.36628922657,62.56,18.45,-8.112768149407714,,-0.3790401510281507,7.8,-3.9561925134789444,5.497219177357252,,Yes,1,0
South,Urban,38268.0,-19.232745648533818,6.719444273752799,-22352.23020126384,-2.988014709307196,-106514.36628922657,38.89,8.94,-24.22276814940772,2.082433274817621,1.4079598489718492,5.8,7.123807486521056,-11.152780822642747,50.9,Yes,0,0
Midwest,Suburban,24690.0,5.400842490842493,1.5565517241379254,-16942.880434782594,-6.031245551601424,-71444.3759124087,59.18,6.15,9.714793103448287,0.13491481481481482,-6.977524137931034,9.3,-2.0663799283154134,-1.5450545454545388,40.7,No,0,0
South,Urban,11445.0,2.0808424908424925,-0.34344827586207316,3218.1195652174065,11.018754448398575,-104563.3759124087,63.62,15.12,-15.625206896551717,1.6359148148148146,0.611475862068966,2.4,-2.4463799283154133,21.334945454545462,18.1,No,0,0
Midwest,Urban,13613.0,1.5372543514661814,-2.080555726247198,-16321.23020126384,-10.108014709307197,-110356.36628922657,79.03,12.48,-7.15276814940772,0.6264332748176216,-3.8180401510281508,6.6,7.123807486521056,-11.152780822642747,23.1,Yes,0,0
Midwest,Suburban,15457.0,-5.272745648533821,4.719444273752799,-5444.230201263839,-5.898014709307196,78003.63371077343,45.16,13.03,0.317231850592286,3.7274332748176215,2.80595984897185,29.2,2.153807486521055,-11.152780822642747,38.3,Yes,0,0
West,Suburban,3199.0,-11.902745648533816,1.2194442737527993,42246.76979873616,7.201985290692804,385305.6337107734,48.04,8.44,17.007231850592277,-0.6685667251823786,-1.1240401510281508,0.6,-1.7961925134789443,-0.9927808226427466,25.5,Yes,0,0
West,Suburban,11237.0,-0.7491575091575058,-4.64344827586207,2786.1195652174065,-7.721245551601424,-103088.3759124087,51.65,16.19,10.814793103448281,-1.4270851851851853,0.37147586206896577,2.5,1.9336200716845866,19.004945454545464,22.9,No,0,0
West,Urban,8288.0,5.68725435146618,2.0194442737527964,-25967.23020126384,-3.068014709307196,-231962.36628922657,69.1,5.32,19.527231850592287,0.7374332748176213,-5.198040151028151,2.0,7.123807486521056,-9.212780822642745,27.0,Yes,0,0
South,Suburban,6626.0,-7.382745648533817,5.719444273752799,-30897.23020126384,6.361985290692804,-211711.36628922657,74.85,3.31,12.117231850592276,2.7724332748176215,2.3669598489718497,7.7,-2.396192513478944,-1.392780822642747,16.8,Yes,0,0
Northeast,Urban,10973.0,2.3508424908424956,-3.043448275862076,-17851.880434782594,-8.261245551601423,-4842.375912408694,68.85,19.48,-27.535206896551713,0.015914814814814826,2.1604758620689655,80.0,-6.996379928315413,-8.26505454545454,26.7,No,0,0
Midwest,Suburban,47022.0,-0.5127456485338158,-0.9805557262472036,-40609.23020126384,-16.478014709307196,-274507.3662892266,63.25,10.64,28.01723185059228,0.7234332748176215,0.9879598489718493,2.9,-0.8461925134789441,-8.952780822642747,15.9,Yes,0,0
Northeast,Suburban,20922.0,-11.199157509157505,0.6565517241379268,29240.119565217406,3.548754448398576,,49.27,4.03,19.89479310344828,3.1179148148148146,-2.1605241379310343,2.4,2.6936200716845864,0.964945454545461,35.2,No,0,0
South,Suburban,8956.0,-0.11915750915750323,0.5565517241379254,-38653.88043478259,-10.791245551601424,-243599.3759124087,56.12,8.19,20.13479310344829,2.6949148148148145,-2.0425241379310344,37.0,-1.7163799283154129,1.4849454545454606,19.6,No,0,0
Midwest,Rural,19946.0,-3.582745648533816,6.319444273752801,2316.7697987361607,,47910.63371077343,68.1,9.56,7.737231850592281,-0.7075667251823785,-0.012040151028150703,32.1,-5.416192513478944,4.627219177357254,28.5,Yes,0,0
Northeast,Suburban,35580.0,-0.11915750915750323,2.156551724137927,-18152.880434782594,-10.791245551601424,,64.32,17.64,-0.25520689655171225,-0.7360851851851853,-1.8045241379310344,0.5,-0.8963799283154135,-8.26505454545454,23.6,No,0,0
South,Suburban,25520.0,-5.81274564853382,4.919444273752802,-23314.23020126384,-13.438014709307197,-52337.36628922657,54.81,18.57,16.137231850592286,-1.1215667251823787,0.6219598489718487,20.9,-3.0061925134789442,7.427219177357252,31.8,Yes,0,0
South,Urban,13929.0,4.850842490842496,1.0565517241379254,-18714.880434782594,-10.791245551601424,-147403.3759124087,33.58,12.71,-10.965206896551713,1.5779148148148148,-6.204524137931035,16.0,,9.30494545454546,36.2,No,0,0
Midwest,Suburban,8494.0,-6.209157509157507,1.8565517241379297,49181.11956521741,18.088754448398575,316510.6240875913,45.87,5.74,-22.285206896551713,2.4769148148148146,-1.1845241379310343,21.9,-6.066379928315413,24.614945454545463,30.9,No,0,0
West,Urban,21780.0,6.127254351466185,1.5194442737527964,-10888.23020126384,-5.408014709307196,-138606.36628922657,73.23,3.08,-8.552768149407719,-0.29056672518237847,4.70695984897185,10.2,,2.357219177357255,21.0,Yes,0,0
Midwest,Urban,17596.0,10.970842490842493,-1.043448275862076,24313.119565217406,-1.131245551601424,,47.58,10.52,-26.105206896551714,,1.5964758620689654,71.3,6.593620071684587,0.5749454545454604,22.4,No,1,0
